Date,Country,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths,Stringency Index,Government Response Index,Containment Index,Economic Support Index
30/5/2021,United Kingdom,3240,4480949,6,128043,62.5,68.8,64.35,100.0
31/5/2021,United Kingdom,3111,4484060,2,128045,62.5,68.8,64.35,100.0
1/6/2021,United Kingdom,3283,4487343,0,128045,62.5,68.8,64.35,100.0
2/6/2021,United Kingdom,3099,4490442,12,128057,62.5,68.8,64.35,100.0
3/6/2021,United Kingdom,4261,4494703,18,128075,62.5,68.8,64.35,100.0
4/6/2021,United Kingdom,5179,4499882,11,128086,62.5,68.8,64.35,100.0
5/6/2021,United Kingdom,6140,4506022,13,128099,51.39,62.55,57.2,100.0
6/6/2021,United Kingdom,5651,4511673,4,128103,51.39,62.55,57.2,100.0
7/6/2021,United Kingdom,5223,4516896,1,128104,51.39,62.55,57.2,100.0
8/6/2021,United Kingdom,5584,4522480,14,128118,51.39,62.55,57.2,100.0
9/6/2021,United Kingdom,5966,4528446,6,128124,51.39,62.55,57.2,100.0
10/6/2021,United Kingdom,7312,4535758,7,128131,51.39,62.55,57.2,100.0
11/6/2021,United Kingdom,7232,4542990,17,128148,51.39,62.55,57.2,100.0
12/6/2021,United Kingdom,7958,4550948,12,128160,51.39,62.55,57.2,100.0
13/6/2021,United Kingdom,7550,4558498,8,128168,51.39,62.55,57.2,100.0
14/6/2021,United Kingdom,7319,4565817,3,128171,51.39,62.55,57.2,100.0
15/6/2021,United Kingdom,7606,4573423,10,128181,51.39,62.55,57.2,100.0
16/6/2021,United Kingdom,7587,4581010,9,128190,51.39,62.55,57.2,100.0
17/6/2021,United Kingdom,8808,4589818,19,128209,51.39,62.55,57.2,100.0
18/6/2021,United Kingdom,10809,4600627,11,128220,51.39,62.55,57.2,100.0
19/6/2021,United Kingdom,10270,4610897,14,128234,51.39,62.55,57.2,100.0
20/6/2021,United Kingdom,10075,4620972,6,128240,51.39,62.55,57.2,100.0
21/6/2021,United Kingdom,9072,4630044,5,128245,51.39,62.55,57.2,100.0
22/6/2021,United Kingdom,10467,4640511,27,128272,51.39,62.55,57.2,100.0
23/6/2021,United Kingdom,11481,4651992,19,128291,51.39,62.55,57.2,100.0
24/6/2021,United Kingdom,15882,4667874,21,128312,51.39,63.8,58.63,100.0
25/6/2021,United Kingdom,16702,4684576,18,128330,51.39,63.8,58.63,100.0
26/6/2021,United Kingdom,15296,4699872,23,128353,51.39,63.8,58.63,100.0
27/6/2021,United Kingdom,17943,4717815,11,128364,51.39,63.8,58.63,100.0
28/6/2021,United Kingdom,14623,4732438,3,128367,51.39,63.8,58.63,100.0
29/6/2021,United Kingdom,22644,4755082,23,128390,51.39,63.8,58.63,100.0
30/6/2021,United Kingdom,20223,4775305,14,128404,51.39,63.8,58.63,100.0
1/7/2021,United Kingdom,25606,4800911,22,128426,51.39,63.8,58.63,100.0
2/7/2021,United Kingdom,27556,4828467,27,128453,51.39,63.8,58.63,100.0
3/7/2021,United Kingdom,26706,4855173,18,128471,51.39,63.8,58.63,100.0
4/7/2021,United Kingdom,24447,4879620,15,128486,51.39,63.8,58.63,100.0
5/7/2021,United Kingdom,23818,4903438,9,128495,51.39,63.8,58.63,100.0
6/7/2021,United Kingdom,27100,4930538,37,128532,51.39,63.8,58.63,100.0
7/7/2021,United Kingdom,28334,4958872,33,128565,51.39,63.8,58.63,100.0
8/7/2021,United Kingdom,32048,4990920,36,128601,51.39,63.8,58.63,100.0
9/7/2021,United Kingdom,31977,5022897,30,128631,51.39,63.8,58.63,100.0
10/7/2021,United Kingdom,35200,5058097,34,128665,51.39,63.8,58.63,100.0
11/7/2021,United Kingdom,31800,5089897,26,128691,51.39,63.8,58.63,100.0
12/7/2021,United Kingdom,31352,5121249,6,128697,51.39,63.8,58.63,100.0
13/7/2021,United Kingdom,33998,5155247,50,128747,51.39,63.8,58.63,100.0
14/7/2021,United Kingdom,36216,5191463,50,128797,51.39,63.8,58.63,100.0
15/7/2021,United Kingdom,41748,5233211,67,128864,51.39,63.8,58.63,100.0
16/7/2021,United Kingdom,47891,5281102,49,128913,51.39,63.8,58.63,100.0
17/7/2021,United Kingdom,51273,5332375,47,128960,51.39,63.8,58.63,100.0
18/7/2021,United Kingdom,53969,5386344,28,128988,51.39,63.8,58.63,100.0
19/7/2021,United Kingdom,47599,5433943,19,129007,43.98,57.81,51.79,100.0
20/7/2021,United Kingdom,39538,5473481,102,129109,43.98,57.81,51.79,100.0
21/7/2021,United Kingdom,46125,5519606,73,129182,43.98,57.81,51.79,100.0
22/7/2021,United Kingdom,43404,5563010,84,129266,43.98,57.81,51.79,100.0
23/7/2021,United Kingdom,39315,5602325,64,129330,43.98,57.81,51.79,100.0
24/7/2021,United Kingdom,35654,5637979,88,129418,43.98,57.81,51.79,100.0
25/7/2021,United Kingdom,31285,5669264,28,129446,43.98,57.81,51.79,100.0
26/7/2021,United Kingdom,28652,5697916,14,129460,43.98,57.81,51.79,100.0
27/7/2021,United Kingdom,24386,5722302,131,129591,43.98,57.81,51.79,100.0
28/7/2021,United Kingdom,23228,5745530,127,129718,43.98,57.81,51.79,100.0
29/7/2021,United Kingdom,25402,5770932,91,129809,43.98,57.81,51.79,100.0
30/7/2021,United Kingdom,30633,5801565,68,129877,43.98,57.81,51.79,100.0
31/7/2021,United Kingdom,29213,5830778,72,129949,43.98,57.81,51.79,100.0
1/8/2021,United Kingdom,25754,5856532,65,130014,43.98,57.81,51.79,100.0
2/8/2021,United Kingdom,24139,5880671,25,130039,43.98,57.81,51.79,100.0
3/8/2021,United Kingdom,21687,5902358,140,130179,43.98,57.81,51.79,100.0
4/8/2021,United Kingdom,21466,5923824,121,130300,43.98,57.81,51.79,100.0
5/8/2021,United Kingdom,28936,5952760,90,130390,43.98,57.81,51.79,100.0
6/8/2021,United Kingdom,29825,5982585,92,130482,43.98,57.81,51.79,100.0
7/8/2021,United Kingdom,31442,6014027,103,130585,43.98,57.81,51.79,100.0
8/8/2021,United Kingdom,28229,6042256,45,130630,43.98,57.81,51.79,100.0
9/8/2021,United Kingdom,27110,6069366,37,130667,43.98,57.81,51.79,100.0
10/8/2021,United Kingdom,24881,6094247,146,130813,43.98,57.81,51.79,100.0
11/8/2021,United Kingdom,23297,6117544,108,130921,43.98,57.81,51.79,100.0
12/8/2021,United Kingdom,29260,6146804,95,131016,43.98,57.81,51.79,100.0
13/8/2021,United Kingdom,32706,6179510,100,131116,43.98,57.81,51.79,100.0
14/8/2021,United Kingdom,32362,6211872,94,131210,43.98,57.81,51.79,100.0
15/8/2021,United Kingdom,29143,6241015,59,131269,43.98,57.81,51.79,100.0
16/8/2021,United Kingdom,26426,6267441,27,131296,43.98,57.81,51.79,100.0
17/8/2021,United Kingdom,28176,6295617,170,131466,43.98,57.81,51.79,100.0
18/8/2021,United Kingdom,26628,6322245,111,131577,43.98,57.81,51.79,100.0
19/8/2021,United Kingdom,33646,6355891,114,131691,43.98,57.81,51.79,100.0
20/8/2021,United Kingdom,36273,6392164,114,131805,43.98,57.81,51.79,100.0
21/8/2021,United Kingdom,36987,6429151,104,131909,43.98,57.81,51.79,100.0
22/8/2021,United Kingdom,31783,6460934,49,131958,43.98,57.81,51.79,100.0
23/8/2021,United Kingdom,31976,6492910,42,132000,43.98,57.81,51.79,100.0
24/8/2021,United Kingdom,31675,6524585,174,132174,43.98,57.81,51.79,100.0
25/8/2021,United Kingdom,30619,6555204,149,132323,43.98,57.81,51.79,100.0
26/8/2021,United Kingdom,35547,6590751,142,132465,43.98,57.81,51.79,100.0
27/8/2021,United Kingdom,37962,6628713,101,132566,43.98,57.81,51.79,100.0
28/8/2021,United Kingdom,37690,6666403,133,132699,43.98,57.81,51.79,100.0
29/8/2021,United Kingdom,32087,6698490,61,132760,43.98,57.81,51.79,100.0
30/8/2021,United Kingdom,32937,6731427,48,132808,43.98,57.81,51.79,100.0
31/8/2021,United Kingdom,26227,6757654,51,132859,43.98,57.81,51.79,100.0
1/9/2021,United Kingdom,31931,6789585,207,133066,43.98,57.81,51.79,100.0
2/9/2021,United Kingdom,35493,6825078,178,133244,43.98,57.81,51.79,100.0
3/9/2021,United Kingdom,37830,6862908,121,133365,43.98,57.81,51.79,100.0
4/9/2021,United Kingdom,42065,6904973,120,133485,43.98,57.81,51.79,100.0
5/9/2021,United Kingdom,36642,6941615,68,133553,43.98,57.81,51.79,100.0
6/9/2021,United Kingdom,36515,6978130,45,133598,43.98,57.81,51.79,100.0
7/9/2021,United Kingdom,40801,7018931,210,133808,43.98,57.81,51.79,100.0
8/9/2021,United Kingdom,37179,7056110,191,133999,43.98,57.81,51.79,100.0
9/9/2021,United Kingdom,38486,7094596,167,134166,43.98,57.81,51.79,100.0
10/9/2021,United Kingdom,37480,7132076,147,134313,43.98,57.81,51.79,100.0
